arquivo,aba,valor_ultimo_na_linha,status
C4478882.xlsx,IR_CS_ANUAL,12529.94,ok
C4684868.xlsx,IR_CS_ANUAL,17533.01,ok
C4243688.xlsx,IR_CS_ANUAL,12724.8,ok
C4173869.xlsx,IR_CS_ANUAL,13838.99,ok
C4106057.xlsx,IR_CS_ANUAL,32871.65,ok
C4860810.xlsx,IR_CS_ANUAL,51495.65,ok
C4576367.xlsx,IR_CS_ANUAL,5.788.119.999.999.990,ok
C4261351.xlsx,IR_CS_ANUAL,16251.11,ok
C4542102.xlsx,IR_CS_ANUAL,18094.93,ok
C3642375.xlsx,IR_CS_ANUAL,6021.68,ok
C4037894.xlsx,IR_CS_ANUAL,17872.61,ok
C4562486.xlsx,IR_CS_ANUAL,18853.74,ok
C5015102.xlsx,IR_CS_ANUAL,25797.06,ok
C5222605.xlsx,IR_CS_ANUAL,922520.14,ok
C4634024.xlsx,IR_CS_ANUAL,30781.28,ok
C4789941.xlsx,IR_CS_ANUAL,6.292.040.000.000.000,ok
C4286219.xlsx,IR_CS_ANUAL,14160.36,ok
C4336064.xlsx,IR_CS_ANUAL,2979.07,ok
C3632874.xlsx,IR_CS_ANUAL,4679.27,ok
C4822873.xlsx,IR_CS_ANUAL,12011.39,ok
C4200200.xlsx,IR_CS_ANUAL,13862.63,ok
C4074234.xlsx,IR_CS_ANUAL,8886.75,ok
C3802591.xlsx,IR_CS_ANUAL,6.76,ok
C3755642.xlsx,IR_CS_ANUAL,38395.25,ok
C3846629.xlsx,IR_CS_ANUAL,1.084.599.999.999.990,ok
C3818229.xlsx,IR_CS_ANUAL,13309.51,ok
C4848494.xlsx,IR_CS_ANUAL,24539.1,ok
C3731260.xlsx,IR_CS_ANUAL,14313.36,ok
C4535166.xlsx,IR_CS_ANUAL,25192.18,ok
C4642417.xlsx,IR_CS_ANUAL,15685.48,ok
C3840090.xlsx,IR_CS_ANUAL,16736.99,ok
C3794979.xlsx,IR_CS_ANUAL,6675.44,ok
C3614201.xlsx,IR_CS_ANUAL,20679.45,ok
C4002104.xlsx,IR_CS_ANUAL,32387.38,ok
C4182903.xlsx,IR_CS_ANUAL,12959.28,ok
C3785566.xlsx,IR_CS_ANUAL,25111.53,ok
C4229878.xlsx,IR_CS_ANUAL,16432.62,ok
C4690315.xlsx,IR_CS_ANUAL,25430.48,ok
C4341398.xlsx,IR_CS_ANUAL,18902.19,ok
C3902651.xlsx,IR_CS_ANUAL,7533.78,ok
C3844064.xlsx,IR_CS_ANUAL,17378.72,ok
C4678430.xlsx,IR_CS_ANUAL,-1137.99,ok
C4492093.xlsx,IR_CS_ANUAL,24953.12,ok
C3885132.xlsx,IR_CS_ANUAL,1540.99,ok
C4050477.xlsx,IR_CS_ANUAL,9694.32,ok
C4653849.xlsx,IR_CS_ANUAL,13067.55,ok
C5011169.xlsx,IR_CS_ANUAL,2.040.050.999.999.990,ok
C4226160.xlsx,IR_CS_ANUAL,13750.53,ok
C4545405.xlsx,IR_CS_ANUAL,39483.19,ok
C3647855.xlsx,IR_CS_ANUAL,6501.34,ok
C3724321.xlsx,IR_CS_ANUAL,8322.24,ok
C4791491.xlsx,IR_CS_ANUAL,13898.91,ok
C4121538.xlsx,IR_CS_ANUAL,2887.7,ok
C3591999.xlsx,IR_CS_ANUAL,12054.67,ok
C4474241.xlsx,IR_CS_ANUAL,15587.83,ok
C3812176.xlsx,IR_CS_ANUAL,32732.6,ok
C4654141.xlsx,IR_CS_ANUAL,26149.23,ok
C4390263.xlsx,IR_CS_ANUAL,16498.25,ok
C4599759.xlsx,IR_CS_ANUAL,22795.35,ok
C4552339.xlsx,IR_CS_ANUAL,27367.36,ok
C4966274.xlsx,IR_CS_ANUAL,7678.41,ok
C4412104.xlsx,IR_CS_ANUAL,19740.11,ok
C4656948.xlsx,IR_CS_ANUAL,3.706.459.999.999.990,ok
C4158983.xlsx,IR_CS_ANUAL,5188.23,ok
C4138967.xlsx,IR_CS_ANUAL,7604.43,ok
C4549667.xlsx,IR_CS_ANUAL,17297.22,ok
C4116280.xlsx,IR_CS_ANUAL,28456.89,ok
C3687081.xlsx,IR_CS_ANUAL,10834.12,ok
C4414684.xlsx,IR_CS_ANUAL,23462.92,ok
C4570301.xlsx,IR_CS_ANUAL,152976.77,ok
C3839672.xlsx,IR_CS_ANUAL,14488.52,ok
C3709566.xlsx,IR_CS_ANUAL,45739.33,ok
C4583429.xlsx,IR_CS_ANUAL,30364.31,ok
C3958555.xlsx,IR_CS_ANUAL,8301.68,ok
C4454714.xlsx,IR_CS_ANUAL,10172.15,ok
C4480766.xlsx,IR_CS_ANUAL,15590.35,ok
C5001734.xlsx,IR_CS_ANUAL,33671.45,ok
C3914364.xlsx,IR_CS_ANUAL,18194.41,ok
C4353296.xlsx,IR_CS_ANUAL,9621.69,ok
C4199004.xlsx,IR_CS_ANUAL,3224.15,ok
C4390471.xlsx,IR_CS_ANUAL,3850.96,ok
C4572063.xlsx,IR_CS_ANUAL,2.812.582.200.000.000,ok
C4065901.xlsx,IR_CS_ANUAL,11326.35,ok
C3958201.xlsx,IR_CS_ANUAL,13242.13,ok
C4556646.xlsx,IR_CS_ANUAL,25945.63,ok
C4651957.xlsx,IR_CS_ANUAL,5751.34,ok
C4229855.xlsx,IR_CS_ANUAL,10130.19,ok
C3659241.xlsx,IR_CS_ANUAL,30976.66,ok
C3723294.xlsx,IR_CS_ANUAL,11248.99,ok
C4104414.xlsx,IR_CS_ANUAL,97105.97,ok
C4283710.xlsx,IR_CS_ANUAL,17869.47,ok
C4337584.xlsx,IR_CS_ANUAL,24316.6,ok
C4670092.xlsx,IR_CS_ANUAL,30538.6,ok
C3563050.xlsx,IR_CS_ANUAL,18632.9,ok
C3585769.xlsx,IR_CS_ANUAL,13103.35,ok
C4880987.xlsx,IR_CS_ANUAL,24170.27,ok
C4294910.xlsx,IR_CS_ANUAL,19248.4,ok
C4054721.xlsx,IR_CS_ANUAL,8578.81,ok
C4419715.xlsx,IR_CS_ANUAL,18681.34,ok
C3678175.xlsx,IR_CS_ANUAL,31247.44,ok
C3698434.xlsx,IR_CS_ANUAL,29647.4,ok
C3791186.xlsx,IR_CS_ANUAL,-3405.87,ok
C4520721.xlsx,IR_CS_ANUAL,4.679.080.000.000.000,ok
C4615612.xlsx,IR_CS_ANUAL,32474.41,ok
C3780590.xlsx,IR_CS_ANUAL,9407.18,ok
C4251627.xlsx,IR_CS_ANUAL,13557.74,ok
C4322177.xlsx,IR_CS_ANUAL,12278.38,ok
C4688434.xlsx,IR_CS_ANUAL,10716.94,ok
C5065367.xlsx,IR_CS_ANUAL,3074.18,ok
C3666693.xlsx,IR_CS_ANUAL,19351.23,ok
C4414677.xlsx,IR_CS_ANUAL,8187.77,ok
C4191335.xlsx,IR_CS_ANUAL,4453.12,ok
C3674496.xlsx,IR_CS_ANUAL,6687.59,ok
C4820996.xlsx,IR_CS_ANUAL,21105.43,ok
C4558099.xlsx,IR_CS_ANUAL,27659.36,ok
C4337969.xlsx,IR_CS_ANUAL,15086.47,ok
C3870749.xlsx,IR_CS_ANUAL,16736.53,ok
C3697776.xlsx,IR_CS_ANUAL,8835.4,ok
C3994528.xlsx,IR_CS_ANUAL,162046.61,ok
C4121761.xlsx,IR_CS_ANUAL,18311.73,ok
C4636300.xlsx,IR_CS_ANUAL,31793.04,ok
C4570738.xlsx,IR_CS_ANUAL,27489,ok
C4136237.xlsx,IR_CS_ANUAL,75307.28,ok
C4785783.xlsx,IR_CS_ANUAL,54019.49,ok
C4462902.xlsx,IR_CS_ANUAL,12780.7,ok
C4465440.xlsx,IR_CS_ANUAL,1.113.439.999.999.990,ok
C4385891.xlsx,IR_CS_ANUAL,8654.35,ok
C4555905.xlsx,IR_CS_ANUAL,23814.79,ok
C4241637.xlsx,IR_CS_ANUAL,9105.93,ok
C4053616.xlsx,IR_CS_ANUAL,15934.77,ok
C3734464.xlsx,IR_CS_ANUAL,14779.79,ok
C4633318.xlsx,IR_CS_ANUAL,31121.38,ok
C4122379.xlsx,IR_CS_ANUAL,14341.05,ok
C4203622.xlsx,IR_CS_ANUAL,13757.95,ok
C4063423.xlsx,IR_CS_ANUAL,16705,ok
C4752831.xlsx,IR_CS_ANUAL,12283.18,ok
C5073663.xlsx,IR_CS_ANUAL,73621.65,ok
C4197642.xlsx,IR_CS_ANUAL,13489.04,ok
C4559884.xlsx,IR_CS_ANUAL,18515.86,ok
C5039422.xlsx,IR_CS_ANUAL,3.181.039.999.999.990,ok
C4426519.xlsx,IR_CS_ANUAL,18261.79,ok
C4507402.xlsx,IR_CS_ANUAL,1.433.220.000.000.000,ok
C3636250.xlsx,IR_CS_ANUAL,25844.91,ok
C4103195.xlsx,IR_CS_ANUAL,17229.39,ok
C4369833.xlsx,IR_CS_ANUAL,8338.74,ok
C3666477.xlsx,IR_CS_ANUAL,17985.68,ok
C4608295.xlsx,IR_CS_ANUAL,33922.92,ok
C4473883.xlsx,IR_CS_ANUAL,23289.75,ok
C4204128.xlsx,IR_CS_ANUAL,30022.6,ok
C3937510.xlsx,IR_CS_ANUAL,20319.73,ok
C4289772.xlsx,IR_CS_ANUAL,16876.06,ok
C3621268.xlsx,IR_CS_ANUAL,7.278.199.999.999.990,ok
C4367516.xlsx,IR_CS_ANUAL,2.377.810.000.000.000,ok
C5028020.xlsx,IR_CS_ANUAL,-4194.19,ok
C4595001.xlsx,IR_CS_ANUAL,14302.48,ok
C4405682.xlsx,IR_CS_ANUAL,24036.01,ok
C4357166.xlsx,IR_CS_ANUAL,27683.97,ok
C4163254.xlsx,IR_CS_ANUAL,5197.03,ok
C4897110.xlsx,IR_CS_ANUAL,14396.13,ok
C4417970.xlsx,IR_CS_ANUAL,24950.58,ok
C4540916.xlsx,IR_CS_ANUAL,9055.87,ok
C5011529.xlsx,IR_CS_ANUAL,10294.41,ok
C4521750.xlsx,IR_CS_ANUAL,23118.75,ok
C3584997.xlsx,IR_CS_ANUAL,3.620.190.000.000.000,ok
C4503271.xlsx,IR_CS_ANUAL,16000.29,ok
C4858607.xlsx,IR_CS_ANUAL,2.337.290.000.000.000,ok
C4336522.xlsx,IR_CS_ANUAL,9243.27,ok
C4050523.xlsx,IR_CS_ANUAL,19733.24,ok
C4965001.xlsx,IR_CS_ANUAL,15353.58,ok
C4412899.xlsx,IR_CS_ANUAL,14161.79,ok
C4384055.xlsx,IR_CS_ANUAL,12205.65,ok
C3807670.xlsx,IR_CS_ANUAL,19487.82,ok
C3602208.xlsx,IR_CS_ANUAL,1478.5,ok
C4227634.xlsx,IR_CS_ANUAL,8306.29,ok
C4145602.xlsx,IR_CS_ANUAL,15986.88,ok
C4291248.xlsx,IR_CS_ANUAL,8266.05,ok
C4544078.xlsx,IR_CS_ANUAL,33051.14,ok
C4108099.xlsx,IR_CS_ANUAL,8308.44,ok
C4249852.xlsx,IR_CS_ANUAL,17927.57,ok
C4109286.xlsx,IR_CS_ANUAL,6.001.900.000.000.000,ok
C4923154.xlsx,IR_CS_ANUAL,23783.86,ok
C4744826.xlsx,IR_CS_ANUAL,7.037.369.999.999.990,ok
C4533514.xlsx,IR_CS_ANUAL,1.295.450.000.000.000,ok
C4257953.xlsx,IR_CS_ANUAL,15179.95,ok
C3964304.xlsx,IR_CS_ANUAL,14535.67,ok
C4255259.xlsx,IR_CS_ANUAL,9174.59,ok
C4160787.xlsx,IR_CS_ANUAL,6.116.689.999.999.990,ok
C3818328.xlsx,IR_CS_ANUAL,23100.41,ok
C5009063.xlsx,IR_CS_ANUAL,16511.41,ok
C4537880.xlsx,IR_CS_ANUAL,5.800.489.999.999.990,ok
C4607390.xlsx,IR_CS_ANUAL,20701.18,ok
C4420109.xlsx,IR_CS_ANUAL,1226.24,ok
C4493741.xlsx,IR_CS_ANUAL,20409.61,ok
C4444723.xlsx,IR_CS_ANUAL,17882.49,ok
C3557944.xlsx,IR_CS_ANUAL,17409.78,ok
C3861963.xlsx,IR_CS_ANUAL,7226.63,ok
C4556093.xlsx,IR_CS_ANUAL,10293.22,ok
C4902701.xlsx,IR_CS_ANUAL,5.162.459.999.999.990,ok
C4208897.xlsx,IR_CS_ANUAL,15099.91,ok
C4038248.xlsx,IR_CS_ANUAL,19026.91,ok
C4379144.xlsx,IR_CS_ANUAL,14109.04,ok
C4652137.xlsx,IR_CS_ANUAL,22169.65,ok
C4058403.xlsx,IR_CS_ANUAL,5377.5,ok
C3695744.xlsx,IR_CS_ANUAL,7721.92,ok
C3842740.xlsx,IR_CS_ANUAL,8661.54,ok
C4140170.xlsx,IR_CS_ANUAL,29699.54,ok
C4623009.xlsx,IR_CS_ANUAL,24370.84,ok
C3583235.xlsx,IR_CS_ANUAL,18383.49,ok
C4666169.xlsx,IR_CS_ANUAL,22335.73,ok
C5013808.xlsx,IR_CS_ANUAL,25228.29,ok
C3600810.xlsx,IR_CS_ANUAL,2187.83,ok
C4126846.xlsx,IR_CS_ANUAL,26371.69,ok
C4002246.xlsx,IR_CS_ANUAL,6285.68,ok
C4159848.xlsx,IR_CS_ANUAL,14961.4,ok
C4611137.xlsx,IR_CS_ANUAL,32805.14,ok
C3607671.xlsx,IR_CS_ANUAL,12245.35,ok
C4574351.xlsx,IR_CS_ANUAL,-3600,ok
C4533105.xlsx,IR_CS_ANUAL,31557.89,ok
C3993296.xlsx,IR_CS_ANUAL,11673.69,ok
C5072557.xlsx,IR_CS_ANUAL,14349.72,ok
C4637030.xlsx,IR_CS_ANUAL,29665.07,ok
C4393727.xlsx,IR_CS_ANUAL,21823.79,ok
C4420481.xlsx,IR_CS_ANUAL,15229.45,ok
C4884339.xlsx,IR_CS_ANUAL,12089.84,ok
C4719223.xlsx,IR_CS_ANUAL,3.273.360.000.000.000,ok
C4397206.xlsx,IR_CS_ANUAL,15969.65,ok
C5003503.xlsx,IR_CS_ANUAL,12503.64,ok
C3811745.xlsx,IR_CS_ANUAL,10032.37,ok
C4774916.xlsx,IR_CS_ANUAL,16051.76,ok
C3808607.xlsx,IR_CS_ANUAL,12965.18,ok
C3989260.xlsx,IR_CS_ANUAL,4677.04,ok
C4594196.xlsx,IR_CS_ANUAL,20309.03,ok
C4812351.xlsx,IR_CS_ANUAL,17608.36,ok
C4062764.xlsx,IR_CS_ANUAL,23524.79,ok
C5073826.xlsx,IR_CS_ANUAL,121696.24,ok
C3932531.xlsx,IR_CS_ANUAL,7630.8,ok
C4317939.xlsx,IR_CS_ANUAL,15695.68,ok
C3845156.xlsx,IR_CS_ANUAL,6316.8,ok
C3828743.xlsx,IR_CS_ANUAL,11516.57,ok
C3608412.xlsx,IR_CS_ANUAL,8319.9,ok
C4503762.xlsx,IR_CS_ANUAL,17002.35,ok
C4650905.xlsx,IR_CS_ANUAL,3.538.321.000.000.000,ok
C3926591.xlsx,IR_CS_ANUAL,14321.63,ok
C3725661.xlsx,IR_CS_ANUAL,50035.82,ok
C4628834.xlsx,IR_CS_ANUAL,29885.56,ok
C4678181.xlsx,IR_CS_ANUAL,33325.27,ok
C4418847.xlsx,IR_CS_ANUAL,14811.61,ok
C4843576.xlsx,IR_CS_ANUAL,1.990.049.999.999.990,ok
C3916122.xlsx,IR_CS_ANUAL,6388.76,ok
C4342381.xlsx,IR_CS_ANUAL,18013.46,ok
C4574085.xlsx,IR_CS_ANUAL,-4.862.840.300.000.010,ok
C4674397.xlsx,IR_CS_ANUAL,3.178.552.999.999.990,ok
C4538986.xlsx,IR_CS_ANUAL,16218.45,ok
C3808556.xlsx,IR_CS_ANUAL,14406.05,ok
C4286136.xlsx,IR_CS_ANUAL,24350.09,ok
C4226019.xlsx,IR_CS_ANUAL,14734.28,ok
C4609846.xlsx,IR_CS_ANUAL,23257.52,ok
C4168345.xlsx,IR_CS_ANUAL,6592.88,ok
C3676696.xlsx,IR_CS_ANUAL,4.564.091.999.999.990,ok
C4601407.xlsx,IR_CS_ANUAL,25279.53,ok
C5056597.xlsx,IR_CS_ANUAL,3262.02,ok
C4419036.xlsx,IR_CS_ANUAL,17075.1,ok
C4460811.xlsx,IR_CS_ANUAL,2.044.599.999.999.990,ok
C4218847.xlsx,IR_CS_ANUAL,13668.91,ok
C4826173.xlsx,IR_CS_ANUAL,24178.62,ok
C4672627.xlsx,IR_CS_ANUAL,3.577.889.999.999.990,ok
C3786665.xlsx,IR_CS_ANUAL,15198.06,ok
C4380761.xlsx,IR_CS_ANUAL,16888.1,ok
C4179424.xlsx,IR_CS_ANUAL,42237.41,ok
C3794021.xlsx,IR_CS_ANUAL,6008.59,ok
C4544225.xlsx,IR_CS_ANUAL,27890.59,ok
C4394033.xlsx,IR_CS_ANUAL,7.352.860.000.000.000,ok
C4641013.xlsx,IR_CS_ANUAL,29254.77,ok
C4563879.xlsx,IR_CS_ANUAL,1260.1,ok
C4479341.xlsx,IR_CS_ANUAL,36956.8,ok
C3672800.xlsx,IR_CS_ANUAL,8963.46,ok
C4964753.xlsx,IR_CS_ANUAL,20479.74,ok
C4635651.xlsx,IR_CS_ANUAL,2.856.550.999.999.990,ok
C4871646.xlsx,IR_CS_ANUAL,8471.55,ok
C4459009.xlsx,IR_CS_ANUAL,8362.59,ok
C4960184.xlsx,IR_CS_ANUAL,18459.03,ok
C4332088.xlsx,IR_CS_ANUAL,11086.78,ok
C4353894.xlsx,IR_CS_ANUAL,9262.24,ok
C5065827.xlsx,IR_CS_ANUAL,4262.57,ok
C4598009.xlsx,IR_CS_ANUAL,45173.45,ok
C4602599.xlsx,IR_CS_ANUAL,12913.79,ok
C4609411.xlsx,IR_CS_ANUAL,8.459.399.999.999.980,ok
C5032193.xlsx,IR_CS_ANUAL,17880.35,ok
C3945353.xlsx,IR_CS_ANUAL,-333.33,ok
C3840170.xlsx,IR_CS_ANUAL,12436.3,ok
C3947723.xlsx,IR_CS_ANUAL,7441.07,ok
C4026844.xlsx,IR_CS_ANUAL,2.672.889.999.999.990,ok
C3760791.xlsx,IR_CS_ANUAL,282107.29,ok
C3688775.xlsx,IR_CS_ANUAL,15021.92,ok
C4679167.xlsx,IR_CS_ANUAL,-3215.01,ok
C4612554.xlsx,IR_CS_ANUAL,11675.36,ok
C5036303.xlsx,IR_CS_ANUAL,113106.44,ok
C4922774.xlsx,IR_CS_ANUAL,38369.43,ok
C4247359.xlsx,IR_CS_ANUAL,9335.54,ok
C4450429.xlsx,IR_CS_ANUAL,16592.82,ok
C5012822.xlsx,IR_CS_ANUAL,836.039.999.999.999,ok
C4846631.xlsx,IR_CS_ANUAL,12601.27,ok
C4243421.xlsx,IR_CS_ANUAL,11806.74,ok
C3792261.xlsx,IR_CS_ANUAL,16562.09,ok
C4774715.xlsx,IR_CS_ANUAL,4.416.866.999.999.990,ok
C4136510.xlsx,IR_CS_ANUAL,6.972.790.000.000.000,ok
C4540425.xlsx,IR_CS_ANUAL,34616.03,ok
C4807818.xlsx,IR_CS_ANUAL,27601.79,ok
C4414920.xlsx,IR_CS_ANUAL,24826.44,ok
C4163574.xlsx,IR_CS_ANUAL,27147.22,ok
C4056248.xlsx,IR_CS_ANUAL,5.967.103.000.000.000,ok
C3723653.xlsx,IR_CS_ANUAL,8365.35,ok
C5221167.xlsx,IR_CS_ANUAL,2996095.32,ok
C4679949.xlsx,IR_CS_ANUAL,21651.3,ok
C4597586.xlsx,IR_CS_ANUAL,19929.26,ok
C4400414.xlsx,IR_CS_ANUAL,16497.19,ok
C5074083.xlsx,IR_CS_ANUAL,59031.2,ok
C3590713.xlsx,IR_CS_ANUAL,2.559.650.999.999.990,ok
C4375693.xlsx,IR_CS_ANUAL,31201.06,ok
C4465483.xlsx,IR_CS_ANUAL,25894.39,ok
C4534630.xlsx,IR_CS_ANUAL,25185.09,ok
C4802731.xlsx,IR_CS_ANUAL,49582.57,ok
C5018384.xlsx,IR_CS_ANUAL,14823.36,ok
C4359564.xlsx,IR_CS_ANUAL,2.091.700.000.000.000,ok
C4681176.xlsx,IR_CS_ANUAL,21531.67,ok
C4611424.xlsx,IR_CS_ANUAL,30031.45,ok
C4636364.xlsx,IR_CS_ANUAL,22829.09,ok
C4056460.xlsx,IR_CS_ANUAL,50634.95,ok
C4820642.xlsx,IR_CS_ANUAL,10476.11,ok
C5052798.xlsx,IR_CS_ANUAL,9405.56,ok
C4360124.xlsx,IR_CS_ANUAL,28005.75,ok
C4374208.xlsx,IR_CS_ANUAL,8718.61,ok
C4716184.xlsx,IR_CS_ANUAL,5.917.860.000.000.000,ok
C4916166.xlsx,IR_CS_ANUAL,15310.72,ok
C4348456.xlsx,IR_CS_ANUAL,12365.36,ok
C4428825.xlsx,IR_CS_ANUAL,18038.99,ok
C3835581.xlsx,IR_CS_ANUAL,83871.11,ok
C3910166.xlsx,IR_CS_ANUAL,13822.89,ok
C4947361.xlsx,IR_CS_ANUAL,17300.76,ok
C4674790.xlsx,IR_CS_ANUAL,4.251.710.000.000.000,ok
C4544077.xlsx,IR_CS_ANUAL,22844.06,ok
C3725869.xlsx,IR_CS_ANUAL,15295.64,ok
C4446103.xlsx,IR_CS_ANUAL,12732.51,ok
C3876940.xlsx,IR_CS_ANUAL,14152.64,ok
C3625347.xlsx,IR_CS_ANUAL,15858.95,ok
C4406516.xlsx,IR_CS_ANUAL,30964.3,ok
C3972722.xlsx,IR_CS_ANUAL,18501.33,ok
C5024947.xlsx,IR_CS_ANUAL,14020.51,ok
C4064673.xlsx,IR_CS_ANUAL,18323.67,ok
C3792901.xlsx,IR_CS_ANUAL,28217.91,ok
C4316342.xlsx,IR_CS_ANUAL,13886.22,ok
C4699875.xlsx,IR_CS_ANUAL,19036.93,ok
C4427132.xlsx,IR_CS_ANUAL,-1826.06,ok
C4898591.xlsx,IR_CS_ANUAL,21912.52,ok
C4583985.xlsx,IR_CS_ANUAL,33525.54,ok
C4150369.xlsx,IR_CS_ANUAL,5260.18,ok
C3576812.xlsx,IR_CS_ANUAL,10617.32,ok
C4149197.xlsx,IR_CS_ANUAL,8583.21,ok
C4601863.xlsx,IR_CS_ANUAL,27901.77,ok
C4276733.xlsx,IR_CS_ANUAL,23682.68,ok
C3698976.xlsx,IR_CS_ANUAL,31226.38,ok
C4178251.xlsx,IR_CS_ANUAL,9578.25,ok
C4066902.xlsx,IR_CS_ANUAL,92535.96,ok
C4447513.xlsx,IR_CS_ANUAL,10694.43,ok
C3592241.xlsx,IR_CS_ANUAL,3.037.219.999.999.990,ok
C4965996.xlsx,IR_CS_ANUAL,-8728.77,ok
C4573554.xlsx,IR_CS_ANUAL,2896231.46,ok
C4431722.xlsx,IR_CS_ANUAL,13439.34,ok
C3730306.xlsx,IR_CS_ANUAL,6202.9,ok
C4211701.xlsx,IR_CS_ANUAL,1708.68,ok
C4585724.xlsx,IR_CS_ANUAL,17999.15,ok
C3693994.xlsx,IR_CS_ANUAL,12201.63,ok
C4674708.xlsx,IR_CS_ANUAL,19296.48,ok
C4735412.xlsx,IR_CS_ANUAL,37677.52,ok
C3740257.xlsx,IR_CS_ANUAL,22883.85,ok
C4229547.xlsx,IR_CS_ANUAL,13839.87,ok
C4614586.xlsx,IR_CS_ANUAL,36784.16,ok
C4629503.xlsx,IR_CS_ANUAL,5063.85,ok
C4348438.xlsx,IR_CS_ANUAL,17324.68,ok
C4665796.xlsx,IR_CS_ANUAL,31700.24,ok
C4133485.xlsx,IR_CS_ANUAL,11498.67,ok
C4637168.xlsx,IR_CS_ANUAL,22146.58,ok
C4407043.xlsx,IR_CS_ANUAL,14040.18,ok
C4472614.xlsx,IR_CS_ANUAL,15569.42,ok
C4543244.xlsx,IR_CS_ANUAL,34188.88,ok
C5022265.xlsx,IR_CS_ANUAL,38124.14,ok
C4323629.xlsx,IR_CS_ANUAL,24957.66,ok
C4656424.xlsx,IR_CS_ANUAL,2906.57,ok
C3742711.xlsx,IR_CS_ANUAL,15175.77,ok
C4033719.xlsx,IR_CS_ANUAL,4.545.110.000.000.000,ok
C4730159.xlsx,IR_CS_ANUAL,12673.8,ok
C4337835.xlsx,IR_CS_ANUAL,16380.02,ok
C3565979.xlsx,IR_CS_ANUAL,12423.86,ok
C3837428.xlsx,IR_CS_ANUAL,15066.93,ok
C5017656.xlsx,IR_CS_ANUAL,28238.09,ok
C4950757.xlsx,IR_CS_ANUAL,10862.93,ok
C4137531.xlsx,IR_CS_ANUAL,13608.27,ok
C4282763.xlsx,IR_CS_ANUAL,11015.49,ok
C4420872.xlsx,IR_CS_ANUAL,22663.53,ok
C4361755.xlsx,IR_CS_ANUAL,21579.28,ok
C4627106.xlsx,IR_CS_ANUAL,22248.48,ok
C4629600.xlsx,IR_CS_ANUAL,31323.59,ok
C3671314.xlsx,IR_CS_ANUAL,21515.71,ok
C4060392.xlsx,IR_CS_ANUAL,26158.46,ok
C4145332.xlsx,IR_CS_ANUAL,20777.3,ok
C4328018.xlsx,IR_CS_ANUAL,20406.21,ok
C3575380.xlsx,IR_CS_ANUAL,1827.09,ok
C3562099.xlsx,IR_CS_ANUAL,26816.74,ok
C4478220.xlsx,IR_CS_ANUAL,15033.42,ok
C3586334.xlsx,IR_CS_ANUAL,40928.52,ok
C3591534.xlsx,IR_CS_ANUAL,7170.43,ok
C5047370.xlsx,IR_CS_ANUAL,4.003.698.000.000.000,ok
C4692400.xlsx,IR_CS_ANUAL,35563.08,ok
C4601548.xlsx,IR_CS_ANUAL,15813.19,ok
C4489726.xlsx,IR_CS_ANUAL,11461.13,ok
C4342897.xlsx,IR_CS_ANUAL,14478.81,ok
C4907863.xlsx,IR_CS_ANUAL,29966.19,ok
C4194857.xlsx,IR_CS_ANUAL,7863.83,ok
C4387952.xlsx,IR_CS_ANUAL,33613.46,ok
C4592789.xlsx,IR_CS_ANUAL,-1533.36,ok
C4672496.xlsx,IR_CS_ANUAL,8106.19,ok
C4140354.xlsx,IR_CS_ANUAL,12995.21,ok
C3994511.xlsx,IR_CS_ANUAL,11838.56,ok
C4546579.xlsx,IR_CS_ANUAL,22985.74,ok
C4793813.xlsx,IR_CS_ANUAL,15923.8,ok
C4871811.xlsx,IR_CS_ANUAL,6909.5,ok
C4212791.xlsx,IR_CS_ANUAL,15595.43,ok
C3982767.xlsx,IR_CS_ANUAL,12199,ok
C4574785.xlsx,IR_CS_ANUAL,8642.48,ok
C3755175.xlsx,IR_CS_ANUAL,12010.65,ok
C3683917.xlsx,IR_CS_ANUAL,22383.1,ok
C4661826.xlsx,IR_CS_ANUAL,18024.02,ok
C4387599.xlsx,IR_CS_ANUAL,18035.56,ok
C4243200.xlsx,IR_CS_ANUAL,22704.29,ok
C4370477.xlsx,IR_CS_ANUAL,6124.24,ok
C3845315.xlsx,IR_CS_ANUAL,2735.01,ok
C4172148.xlsx,IR_CS_ANUAL,9847.07,ok
C4631950.xlsx,IR_CS_ANUAL,35529.7,ok
C4534921.xlsx,IR_CS_ANUAL,15309.64,ok
C4886764.xlsx,IR_CS_ANUAL,13493.06,ok
C4507609.xlsx,IR_CS_ANUAL,17317.35,ok
C4360348.xlsx,IR_CS_ANUAL,12965.74,ok
C4553965.xlsx,IR_CS_ANUAL,14349.39,ok
C4357106.xlsx,IR_CS_ANUAL,2310.23,ok
C4474551.xlsx,IR_CS_ANUAL,14242.89,ok
C4096338.xlsx,IR_CS_ANUAL,9436.2,ok
C4498060.xlsx,IR_CS_ANUAL,17537.18,ok
C4818984.xlsx,IR_CS_ANUAL,8418.09,ok
C4662479.xlsx,IR_CS_ANUAL,40608.75,ok
C4417353.xlsx,IR_CS_ANUAL,28726.5,ok
C4272167.xlsx,IR_CS_ANUAL,10054.33,ok
C4518533.xlsx,IR_CS_ANUAL,6707.77,ok
C5013564.xlsx,IR_CS_ANUAL,28690.75,ok
C4617960.xlsx,IR_CS_ANUAL,30075.74,ok
C4064724.xlsx,IR_CS_ANUAL,18381.32,ok
